#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Synergy String
1,Ian Bentley,,,,"Off Screen, 3FGm, Def Reb",Miss 3 Pts,00:00:18.9,,,Skidmore Thoroughbreds,RIT@SKD,02/10/2024,1,19:49,"Ian Bentley, Josiah Turner",11 Ian Bentley > Off Screen > To Shooter's Left > Flare > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
2,Josiah Turner,,,,"Spot Up, 3FGM, Assist",Make 3 Pts,00:00:28.5,,,Rochester Institute of Technology Tigers,RIT@SKD,02/10/2024,1,19:26,"Chase Dickens, Josiah Turner",33 Josiah Turner > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
3,Hakeem Daphnis,,,,"Turnover, Steal",Turnover,00:00:13.3,,,Skidmore Thoroughbreds,RIT@SKD,02/10/2024,1,19:11,"Hakeem Daphnis, Brock Bowen",23 Hakeem Daphnis > No Play Type > Turnover,
4,Chase Dickens,,,,"Spot Up, 2FGM",Make 2 Pts,00:00:15.7,,,Rochester Institute of Technology Tigers,RIT@SKD,02/10/2024,1,18:59,Chase Dickens,11 Chase Dickens > Spot-Up > Drives Right > To Basket > Make 2 Pts,
5,Aidan Roy,,,,"P&R BH, Spot Up, 3FGm",Miss 3 Pts,00:00:18.8,,,Skidmore Thoroughbreds,RIT@SKD,02/10/2024,1,18:44,Aidan Roy,23 Hakeem Daphnis > P&R Ball Handler > Left P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 15 Aidan Roy > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
6,Ian Bentley,,,,"Off Reb, Off Reb",Run Offense,00:00:06.9,,,Skidmore Thoroughbreds,RIT@SKD,02/10/2024,1,,Ian Bentley,11 Ian Bentley > Offensive Rebound > Long > Run Offense,
7,Hakeem Daphnis,,,,"Handoff, 2FGm, Def Reb",Miss 2 Pts,00:00:19.8,,,Skidmore Thoroughbreds,RIT@SKD,02/10/2024,1,18:30,"Hakeem Daphnis, Josiah Turner",23 Hakeem Daphnis > Hand Off > From Stationary > Top > Dribble Jumper > Short to < 17' > Miss 2 Pts,
8,Keegan Ocorr,,,,"Transition, 2FGM",Make 2 Pts,00:00:12.9,,,Rochester Institute of Technology Tigers,RIT@SKD,02/10/2024,1,18:21,Keegan Ocorr,1 Keegan Ocorr > Transition > Ballhandler > To Basket > Make 2 Pts,
9,Aidan Roy,,,,,No Violation,00:00:13.7,,,Skidmore Thoroughbreds,RIT@SKD,02/10/2024,1,,Aidan Roy,15 Aidan Roy > Non Possession > No Violation,
10,Joey  Skoric,,,,"Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:15.7,,,Skidmore Thoroughbreds,RIT@SKD,02/10/2024,1,18:04,"Zac Ditzel, Joey Skoric",14 Joey Skoric > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
11,Josiah Turner,,,,"Spot Up, 2FGM, Assist",Make 2 Pts,00:00:21.7,,,Rochester Institute of Technology Tigers,RIT@SKD,02/10/2024,1,17:46,"Keegan Ocorr, Josiah Turner",33 Josiah Turner > Spot-Up > No Dribble Jumper > Guarded > Medium/17' to <3p > Make 2 Pts,
12,Dillon McCafferty,,,,"Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:22.0,,,Skidmore Thoroughbreds,RIT@SKD,02/10/2024,1,17:25,"Dillon McCafferty, Chase Dickens",20 Dillon McCafferty > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
