Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,No Dribble Jumper,Kenny Wilburn,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,Turnover,N/A,Connor Cepiel,Hand Offs,Top,Stationary,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,And1,To Basket,Chase Dickens,Iso,Top,N/A,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,2pMa,Dribble Jumper,Luke Mcgarrity,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,3pmi,Dribble Jumper,Brock Bowen,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,2pMa,To Basket,Aren Cummings,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,2pMa,To Basket,Keegan Ocorr,Cuts,N/A,Screen,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,2pMa,Dribble Jumper,Lemar Fulmore Jr,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,Foul,To Basket,Chase Dickens,PNR,Left,Off,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,Turnover,N/A,Aren Cummings,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,N/A,Kenny Wilburn,Post,Left,Face Up,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,2pMa,Dribble Jumper,Edward Baptiste,Transition,N/A,First Middle,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,3pMa,Dribble Jumper,Chase Dickens,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,2pMa,To Basket,Luke Mcgarrity,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,Foul,To Basket,Chase Dickens,PNR,High,Off,Brock Bowen,Spot Ups,Left,Drive
RIT,UNY,Union (NY) Dutchmen,2pMa,To Basket,Edward Baptiste,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,Turnover,N/A,Brock Bowen,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,3pmi,No Dribble Jumper,Luke Mcgarrity,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,To Basket,Ronnie Toole,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,Turnover,N/A,Christian Dufort,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,To Basket,Ronnie Toole,Cuts,N/A,Screen,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,2pmi,To Basket,Lemar Fulmore Jr,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,2pMa,To Basket,Chase Dickens,Cuts,N/A,Screen,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,2pMa,To Basket,Lemar Fulmore Jr,PNR,High,Off,Luke Mcgarrity,Spot Ups,Left,Drive
RIT,UNY,Rochester Institute of Technology Tigers,2pMa,To Basket,Kenny Wilburn,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,3pmi,Dribble Jumper,Matthew Garside,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,Turnover,N/A,Matthew Garside,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,Hook Shot,Kenny Wilburn,Post,Left,Dribble,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,2pmi,Dribble Jumper,Brendan Reid,Transition,N/A,Trailer,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,2pMa,To Basket,Lemar Fulmore Jr,PNR,Right,Off,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,3pmi,Dribble Jumper,Brandon Weiss,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,To Basket,Kenny Wilburn,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,2pmi,Dribble Jumper,Edward Baptiste,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,3pMa,No Dribble Jumper,Edward Baptiste,Post,Right,Dribble,Luke Mcgarrity,Spot Ups,N/A,Shot
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Chase Dickens,Iso,Top,N/A,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,Turnover,N/A,Aren Cummings,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brandon Weiss,Iso,Right,N/A,Ronnie Toole,Spot Ups,N/A,Shot
RIT,UNY,Union (NY) Dutchmen,Foul,To Basket,Brendan Reid,Transition,N/A,Trailer,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,2pMa,Dribble Jumper,Chase Dickens,PNR,Right,Off,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,Turnover,N/A,Aren Cummings,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,Turnover,N/A,Ronnie Toole,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,2pmi,To Basket,Lemar Fulmore Jr,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,To Basket,Ronnie Toole,Transition,N/A,Trailer,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,Turnover,N/A,Lemar Fulmore Jr,PNR,Left,Off,Connor Cepiel,Spot Ups,Left,Drive
RIT,UNY,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,2pmi,Dribble Jumper,Lemar Fulmore Jr,PNR,High,Off,Edward Baptiste,Spot Ups,Left,Drive
RIT,UNY,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,Turnover,To Basket,Lemar Fulmore Jr,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,Turnover,N/A,Chase Dickens,PNR,Left,Off,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,3pmi,No Dribble Jumper,Tanner Tedesco,PNR,High,Off,Christian Dufort,P&R Roll Man,N/A,Pop
RIT,UNY,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Chase Dickens,PNR,High,Off,Josiah Turner,P&R Roll Man,N/A,Pop
RIT,UNY,Union (NY) Dutchmen,3pmi,No Dribble Jumper,Tanner Tedesco,PNR,High,Off,Christian Dufort,Spot Ups,N/A,Shot
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,To Basket,Brock Bowen,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,Turnover,N/A,Edward Baptiste,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brody Brown,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Chase Dickens,PNR,High,Off,Brody Brown,Spot Ups,N/A,Shot
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,Foul,N/A,Christian Dufort,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,Foul,N/A,Brock Bowen,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,2pmi,To Basket,Aren Cummings,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,Foul,N/A,Chase Dickens,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,Foul,To Basket,Aren Cummings,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,Foul,N/A,Chase Dickens,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,Turnover,N/A,Tanner Tedesco,PNR,Left,Off,N/A,N/A,N/A,N/A
RIT,UNY,Rochester Institute of Technology Tigers,Foul,N/A,Brock Bowen,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,UNY,Union (NY) Dutchmen,Turnover,N/A,Tanner Tedesco,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
