Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction
GUB,RIT,Gallaudet University Bison,Foul,Dribble Jumper,Blessed Mbogo,Off Screens,Right,Straight,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brody Brown,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,3pmi,No Dribble Jumper,Zachary Bippus,Off Screens,Right,Flare,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brody Brown,Transition,N/A,Trailer,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pMa,To Basket,Zachary Bippus,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,And1,To Basket,Brody Brown,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,3pmi,No Dribble Jumper,Zachary Bippus,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,Turnover,To Basket,Matt Caggiano,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,Foul,N/A,Luke Mcbrine,Misc,N/A,N/A,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,Turnover,N/A,Blessed Mbogo,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pmi,To Basket,Enow Otto Jr.,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Transition,N/A,First Middle,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,3pmi,Dribble Jumper,Blessed Mbogo,PNR,High,Off,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,Foul,N/A,Brody Brown,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pmi,To Basket,Luke Mcbrine,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Zac Ditzel,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pMa,To Basket,Alex Antsiferov,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,Foul,No Dribble Jumper,Zac Ditzel,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pMa,To Basket,Bruce Brewer Jr,PNR,High,Off,Alex Antsiferov,Cuts,N/A,Basket
GUB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pmi,Dribble Jumper,Blessed Mbogo,PNR,High,Off,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,And1,To Basket,Josiah Turner,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pMa,To Basket,Alex Antsiferov,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brandon Weiss,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Luke Granto,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,3pMa,No Dribble Jumper,Bruce Brewer Jr,PNR,High,Off,Samer Sawan,Spot Ups,N/A,Shot
GUB,RIT,Gallaudet University Bison,3pmi,No Dribble Jumper,Blessed Mbogo,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,3pMa,No Dribble Jumper,Samer Sawan,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Jackson Otis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,3pMa,No Dribble Jumper,Samer Sawan,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,Turnover,To Basket,Jackson Otis,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pMa,Dribble Jumper,Enow Otto Jr.,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,2pMa,Dribble Jumper,Brody Brown,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,Turnover,To Basket,Bruce Brewer Jr,PNR,High,Off,Blessed Mbogo,P&R Roll Man,Right,Pop
GUB,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,Misc,N/A,N/A,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pmi,To Basket,Alex Antsiferov,Cuts,N/A,Screen,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Iso,Top,N/A,Matt Caggiano,Spot Ups,N/A,Shot
GUB,RIT,Gallaudet University Bison,Foul,To Basket,Alex Antsiferov,Cuts,N/A,Screen,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,Misc,N/A,N/A,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,Foul,To Basket,Brandon Chung,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pmi,To Basket,Enow Otto Jr.,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,Turnover,To Basket,Jackson Otis,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,3pmi,No Dribble Jumper,Samer Sawan,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,And1,To Basket,Zac Ditzel,Transition,N/A,First Middle,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,3pmi,No Dribble Jumper,Bruce Brewer Jr,PNR,High,Off,Blessed Mbogo,P&R Roll Man,N/A,Slips
GUB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pMa,To Basket,Enow Otto Jr.,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Josiah Turner,Misc,N/A,N/A,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pMa,Dribble Jumper,Blessed Mbogo,PNR,Left,Off,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Josiah Turner,Cuts,N/A,Screen,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,3pMa,No Dribble Jumper,Blessed Mbogo,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pmi,Dribble Jumper,Enow Otto Jr.,PNR,Left,Off,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Brody Brown,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pmi,To Basket,Brandon Chung,Post,Right,Dribble,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,Turnover,To Basket,Brody Brown,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pmi,To Basket,Brandon Chung,PNR,Right,Off,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brandon Weiss,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,Turnover,N/A,Zachary Bippus,Hand Offs,Right,Stationary,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Brandon Weiss,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,Turnover,N/A,Zachary Bippus,Misc,N/A,N/A,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Brandon Weiss,Misc,N/A,N/A,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,Turnover,N/A,Blessed Mbogo,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Ronnie Toole,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,3pmi,No Dribble Jumper,Blessed Mbogo,Off Screens,Left,Flare,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,Turnover,To Basket,Brody Brown,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,Turnover,N/A,Enow Otto Jr.,Misc,N/A,N/A,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Ronnie Toole,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,Turnover,To Basket,Enow Otto Jr.,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Zac Ditzel,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pmi,Dribble Jumper,Bruce Brewer Jr,PNR,High,Off,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Ronnie Toole,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,3pmi,No Dribble Jumper,Bruce Brewer Jr,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pMa,To Basket,Blessed Mbogo,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Ronnie Toole,Misc,N/A,N/A,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,3pmi,No Dribble Jumper,Samer Sawan,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Kenny Wilburn,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,3pMa,No Dribble Jumper,Bruce Brewer Jr,PNR,Left,Off,Samer Sawan,Spot Ups,N/A,Shot
GUB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Zac Ditzel,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Luke Granto,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,3pmi,No Dribble Jumper,Blessed Mbogo,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Luke Granto,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pmi,To Basket,Jaheim Crayton,PNR,High,Away,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,3pMa,No Dribble Jumper,Samer Sawan,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Zac Ditzel,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,Turnover,To Basket,Cameron Storm,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,Turnover,N/A,Jaykuss Figueroa,Misc,N/A,N/A,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Mihail Bossev,Iso,Top,N/A,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,And1,To Basket,Jaheim Crayton,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,Foul,N/A,Zac Ditzel,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pmi,To Basket,Jaheim Crayton,PNR,Right,Away,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,Foul,N/A,Jaykuss Figueroa,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
GUB,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Luke Granto,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A
GUB,RIT,Gallaudet University Bison,2pMa,To Basket,Samer Sawan,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
