Player,Team,TotalPlays,Total3ptShots,Total3ptMakes,3pt%,Total2ptShots,Total2ptMakes,2pt%,TotalMidRangeShots,TotalMidRangeMakes,MidRange%,EFG%,Turnover,Foul,SourceFile,PrimaryPlayer,SecondaryPlayer
Logan Blankenberg,Nazareth College Golden Flyers,2,0,0,,1,1,100.0,0,0,,100.0,0.0,1.0,player_cut_basket_efficiency.csv,,
Jordan Haggard,Nazareth College Golden Flyers,1,0,0,,1,1,100.0,0,0,,100.0,0.0,0.0,player_cut_basket_efficiency.csv,,
Logan Blankenberg,Nazareth College Golden Flyers,3,0,0,,2,1,50.0,0,0,,50.0,0.0,1.0,player_cut_efficiency.csv,,
Jack Broderick,Nazareth College Golden Flyers,1,0,0,,0,0,,0,0,,,0.0,1.0,player_cut_efficiency.csv,,
Jordan Haggard,Nazareth College Golden Flyers,1,0,0,,1,1,100.0,0,0,,100.0,0.0,0.0,player_cut_efficiency.csv,,
Jack Broderick,Nazareth College Golden Flyers,1,0,0,,0,0,,0,0,,,0.0,1.0,player_cut_screen_efficiency.csv,,
Logan Blankenberg,Nazareth College Golden Flyers,1,0,0,,1,0,0.0,0,0,,0.0,0.0,0.0,player_cut_screen_efficiency.csv,,
Tyler Putney,Nazareth College Golden Flyers,2,2,1,50.0,0,0,,0,0,,75.0,0.0,0.0,player_handoffs_bhleft_dribble_efficiency.csv,,
Jordan Haggard,Nazareth College Golden Flyers,1,0,0,,1,0,0.0,1,0,0.0,0.0,0.0,0.0,player_handoffs_bhleft_dribble_efficiency.csv,,
Tyler Putney,Nazareth College Golden Flyers,2,2,1,50.0,0,0,,0,0,,75.0,0.0,0.0,player_handoffs_bhleft_efficiency.csv,,
Jordan Haggard,Nazareth College Golden Flyers,1,0,0,,1,0,0.0,1,0,0.0,0.0,0.0,0.0,player_handoffs_bhleft_efficiency.csv,,
Jaylen Savage,Nazareth College Golden Flyers,2,0,0,,2,1,50.0,2,1,50.0,50.0,0.0,0.0,player_handoffs_bhright_dribble_efficiency.csv,,
Jaylen Savage,Nazareth College Golden Flyers,2,0,0,,2,1,50.0,2,1,50.0,50.0,0.0,0.0,player_handoffs_bhright_efficiency.csv,,
Logan Blankenberg,Nazareth College Golden Flyers,3,0,0,,3,2,66.6667,0,0,,66.66667,0.0,0.0,player_handoffs_dribble_efficiency.csv,,
