Player,Team,TotalPlays,Total3ptShots,Total3ptMakes,3pt%,Total2ptShots,Total2ptMakes,2pt%,TotalMidRangeShots,TotalMidRangeMakes,MidRange%,EFG%,Turnover,Foul,SourceFile,PrimaryPlayer,SecondaryPlayer
Brad Fowler,St. John Fisher Cardinals,3,0,0,,3,3,100.0,0,0,,100.0,0.0,0.0,player_cut_basket_efficiency.csv,,
Daniel Cook,St. John Fisher Cardinals,3,0,0,,3,3,100.0,0,0,,100.0,0.0,0.0,player_cut_basket_efficiency.csv,,
Connor Recore,St. John Fisher Cardinals,2,0,0,,2,1,50.0,0,0,,50.0,0.0,0.0,player_cut_basket_efficiency.csv,,
Matt Lettko,St. John Fisher Cardinals,2,0,0,,1,0,0.0,0,0,,0.0,1.0,0.0,player_cut_basket_efficiency.csv,,
Jack Foley,St. John Fisher Cardinals,2,0,0,,1,1,100.0,0,0,,100.0,0.0,1.0,player_cut_basket_efficiency.csv,,
Connor Williams,St. John Fisher Cardinals,1,0,0,,1,0,0.0,0,0,,0.0,0.0,0.0,player_cut_basket_efficiency.csv,,
Connor Williams,St. John Fisher Cardinals,4,0,0,,4,2,50.0,0,0,,50.0,0.0,0.0,player_cut_efficiency.csv,,
Daniel Cook,St. John Fisher Cardinals,3,0,0,,3,3,100.0,0,0,,100.0,0.0,0.0,player_cut_efficiency.csv,,
Brad Fowler,St. John Fisher Cardinals,3,0,0,,3,3,100.0,0,0,,100.0,0.0,0.0,player_cut_efficiency.csv,,
Connor Recore,St. John Fisher Cardinals,2,0,0,,2,1,50.0,0,0,,50.0,0.0,0.0,player_cut_efficiency.csv,,
Matt Lettko,St. John Fisher Cardinals,2,0,0,,1,0,0.0,0,0,,0.0,1.0,0.0,player_cut_efficiency.csv,,
Jack Foley,St. John Fisher Cardinals,2,0,0,,1,1,100.0,0,0,,100.0,0.0,1.0,player_cut_efficiency.csv,,
Brendan McRoy,St. John Fisher Cardinals,1,0,0,,1,0,0.0,0,0,,0.0,0.0,0.0,player_cut_efficiency.csv,,
Brendan McRoy,St. John Fisher Cardinals,1,0,0,,1,0,0.0,0,0,,0.0,0.0,0.0,player_cut_flash_efficiency.csv,,
Connor Williams,St. John Fisher Cardinals,3,0,0,,3,2,66.6667,0,0,,66.66667,0.0,0.0,player_cut_screen_efficiency.csv,,
Akinlana Popoola,St. John Fisher Cardinals,1,0,0,,0,0,,1,0,0.0,,0.0,1.0,player_iso_efficiency.csv,,
Akinlana Popoola,St. John Fisher Cardinals,1,0,0,,0,0,,1,0,0.0,,0.0,1.0,player_iso_right_efficiency.csv,,
Connor Recore,St. John Fisher Cardinals,2,0,0,,0,0,,0,0,,,2.0,0.0,player_misc_efficiency.csv,,
Jack Foley,St. John Fisher Cardinals,1,0,0,,0,0,,0,0,,,1.0,0.0,player_misc_efficiency.csv,,
Matt Lettko,St. John Fisher Cardinals,1,0,0,,0,0,,0,0,,,1.0,0.0,player_misc_efficiency.csv,,
Cole Thompson,St. John Fisher Cardinals,1,0,0,,0,0,,0,0,,,1.0,0.0,player_misc_efficiency.csv,,
Daniel Cook,St. John Fisher Cardinals,1,0,0,,1,0,0.0,0,0,,0.0,0.0,0.0,player_offscreens_efficiency.csv,,
